datetime,FOXA,POOL,CHRW,SJM,GL,MOS,WYNN,HST,AKAM,RVTY,DVA,NWSA,BXP,VTRS,PNW,HAS,SWKS,NCLH,SWK,UHS,HII,TAP,MGM,WBA,AOS
2008-02-11,,21.14999,54.44,48.33,26.306811,99.53,119.88,16.53,34.0,25.66,26.300005,,85.72,12.92,37.08,26.41,8.4,,49.75,24.195,,45.36,68.0,35.91,6.008363
2008-02-12,,20.96001,54.64,48.39999,26.764592,100.41,119.84,17.35001,33.14,25.52,27.0,,87.78999,12.93,37.69,26.94,8.61,,49.57001,24.43,,49.66,70.35001,36.24001,6.100032
2008-02-13,,21.14,55.0,48.53999,27.004589,100.03999,110.91,17.25,34.24001,25.83,27.095,,87.38,13.0,36.77,27.11,8.71,,50.67999,24.305,,50.47,70.45,36.2,6.313365
2008-02-14,,20.78999,54.03,47.85001,26.684587,103.42999,107.39999,16.89999,33.28999,25.38,25.25,,85.35001,12.94,36.61,26.39,8.37,,49.66,24.68,,50.8,70.37,35.53,6.183366
2008-02-15,,20.45,53.83,50.25999,27.129034,103.37,104.62,16.91,33.77,25.39999,25.495005,,86.63,12.96,36.64,26.77,8.11,,49.41,24.99,,50.99001,66.14,35.47,6.100032
2008-02-19,,19.91,53.89,49.12,26.99126,109.55,105.50999,16.83,32.63,25.44,25.410005,,85.28999,12.86,37.0,26.13,8.18,,49.66,24.865,,52.83,66.19,35.42,6.171698
2008-02-20,,19.00999,54.28999,50.02,27.137927,114.03999,107.2,16.58,33.21001,25.61,25.21,,86.75,12.93,36.89,27.39,8.47,,50.41,25.144995,,52.46001,64.59,36.0,6.256696
2008-02-21,,19.64,52.64999,50.25,27.142376,111.75,102.36,16.11,33.50999,24.98,25.42,,84.94,12.84,36.39,26.72,8.58,,49.85001,24.615,,51.62,64.34,36.44,6.156697
2008-02-22,,19.24001,52.46001,50.5,27.426822,108.96001,104.11,16.42999,32.78999,24.98,25.504995,,88.06,12.94,36.82001,26.86,8.57,,50.00999,25.125,,52.91,64.39999,37.41,6.073364
2008-02-25,,19.78999,53.02,51.78,27.595707,117.06,105.62,16.8,32.86,25.0,25.47,,90.47,13.05,36.97,27.34,8.74,,50.73,25.415,,52.88,66.03,37.37,6.238363
2008-02-26,,20.34,53.50999,51.82001,27.857927,115.63,107.17,16.88,33.42999,24.98,25.555,,91.07001,13.27,37.22,27.83,9.03,,51.42,25.6,,53.00999,67.34,37.75,6.368367
2008-02-27,,20.14999,53.85001,51.85001,28.07571,113.17,104.53,16.86,33.5,25.00999,25.065,,90.25999,13.15,37.05,27.07001,8.85,,51.14999,25.61,,53.39999,65.95,37.41,6.265031
2008-02-28,,19.33,52.95,51.84,27.635703,113.08,103.28999,16.28999,33.48,24.82001,25.185,,88.42999,12.03,36.8,26.75999,8.55,,49.75999,25.525,,54.25,62.14999,37.14,6.245031
2008-02-29,,19.05,50.77,51.19,26.782365,111.3,100.7,16.19,35.16,24.82001,24.815,,86.17,11.84,35.55,25.77,8.26,,48.53999,26.71,,53.96001,61.59,36.50999,6.071695
2008-03-03,,19.62,51.39999,52.25999,26.777925,111.92999,98.97,16.85001,33.64999,24.58,24.235,,87.06,11.45,35.8,25.94,8.07,,48.67999,27.125,,52.81,60.25,36.45,6.156697
2008-03-04,,19.75,51.64,51.39,27.004589,108.92,97.28,16.64,33.82001,24.75999,24.425005,,87.92999,11.18,35.89999,26.14999,7.91,,48.84,27.230005,,53.52,59.85001,36.87,6.01503
2008-03-05,,19.96001,52.8,51.67,26.69348,110.64011,99.19,16.8,34.8076,25.00999,23.775,,88.57001,10.81,35.67999,26.63,8.32,,48.60001,27.115,,52.7,62.52,36.28,5.835028
2008-03-06,,20.06,52.08,49.83,26.004583,111.45,95.0,16.23,34.45,25.03,23.65,,85.99001,10.55,34.64,25.95,8.06,,47.58,26.9,,51.09,61.36,35.64,5.691693
2008-03-07,,20.07001,51.99001,49.44,26.253482,104.06,92.82001,16.39,34.19,24.00999,23.015,,88.2,10.6,34.74001,25.88,7.78,,47.02,26.53,,50.57001,59.53,35.53,5.566693
2008-03-10,,19.81,49.86,50.34,26.177917,95.36,91.41,16.16,32.36,23.02,22.815,,86.16,10.33,34.69,25.28999,7.48,,46.03,26.595,,51.22,59.0,35.07001,5.410029
2008-03-11,,20.59,52.67999,50.62,26.920153,107.06,96.45,17.09,33.9601,23.58,21.85,,92.44,10.47,35.59,26.56,7.46,,47.85001,25.910005,,51.49001,61.07001,36.36,5.640028
2008-03-12,,20.13,52.8,50.82001,25.995703,106.11,97.05,16.67999,33.24001,23.56,22.875,,90.38,10.5,34.92999,26.37,7.42,,48.66,26.285005,,53.14999,63.5,36.46001,5.513361
2008-03-13,,20.09,53.67,51.03,26.289029,108.92999,97.25999,16.75,32.50999,24.13,22.515,,90.41,10.69,34.95,27.02,7.57,,48.46001,26.115,,53.25,63.85001,36.53,5.755029
2008-03-14,,19.25,52.66,50.83,25.977921,107.23,96.67,16.3,31.19,23.35001,21.935,,87.23,11.07,34.61,26.42,7.62,,47.42999,26.47,,52.25999,62.34,35.96001,5.551694
2008-03-17,,18.64999,51.53,49.99001,26.057921,102.91,96.94,15.78,29.69,22.96001,21.24,,85.38,10.77,34.97,26.17,7.24,,46.69,25.675005,,50.94,58.39,35.74001,5.518361
2008-03-18,,18.7,54.5,50.99001,26.94237,109.78999,99.00999,16.31,31.39999,23.36,22.0,,90.81,11.18,35.78999,26.98,7.72,,48.16,25.54,,52.56,60.23,36.85001,5.750029
2008-03-19,,18.92,53.2,50.46001,26.453479,97.25,97.53,15.68,29.37,23.17999,21.6,,90.17999,11.02,35.37,27.03999,6.83,,47.34,25.635,,52.08,58.47,36.38,5.850031
2008-03-20,,18.94,55.02,50.96001,27.075704,92.00999,101.39,16.21001,30.59,23.28999,22.629995,,93.97,11.1,35.81,27.72,6.71,,48.25,25.870005,,52.32001,61.81,36.78,5.785031
2008-03-24,,19.89999,57.85001,51.0,27.133483,93.32001,107.28,17.10001,32.87,23.67999,22.095,,96.89999,11.42,35.78,28.47,7.17,,49.8,25.800005,,54.44,63.2,38.61,5.870029
2008-03-25,,20.03999,57.03,51.39,27.293483,98.41,108.87,17.24001,32.59,23.81,23.175005,,98.39,11.58,35.56,28.82001,7.13,,49.97,26.129995,,54.25,64.73,38.00999,5.961696
2008-03-26,,19.88,56.24001,50.55,26.697929,102.95,108.32001,16.64,32.12,24.0,23.58,,94.53,11.87,35.42,28.06,7.0,,49.11,25.75,,53.95,63.33,37.96001,5.696693
2008-03-27,,19.57001,55.06,50.72,26.631258,104.67,103.78,16.46001,30.06,24.03,23.785005,,92.92,11.56,35.34,28.2,6.88,,47.94,26.72,,53.39,60.89999,37.25999,5.573361
2008-03-28,,18.89999,54.59,50.8,26.502368,105.39999,100.23,16.21001,29.58,24.14,23.99,,92.12,11.49,34.73,28.17,7.07,,47.12,26.964995,,53.24001,58.74001,37.42999,5.411694
2008-03-31,,18.89,54.39999,50.61,26.715702,102.60001,100.64,15.92,28.16,24.25,23.879995,,92.07001,11.6,35.08,27.89999,7.28,,47.62,26.845,,52.57001,58.77,38.09,5.478361
2008-04-01,,19.98,57.24001,51.78,28.182377,101.45,111.19,17.00999,30.83,25.06,24.28,,97.82001,11.89,36.02,29.27,7.73,,49.88,27.555,,54.05,61.49001,38.92999,5.780027
2008-04-02,,20.03999,58.62,51.32001,27.724597,100.17,112.48,17.08,31.03999,25.27,23.905,,98.0,11.97,36.42,29.55,7.51,,50.64999,27.47,,53.94,61.99001,38.14,5.755029
2008-04-03,,21.60001,57.44,51.35001,28.293489,104.52,116.42999,17.42999,31.34,25.49001,23.894995,,99.50999,12.22,36.47,30.13,7.63,,50.55,27.9,,53.78999,62.13,38.19,5.671695
2008-04-04,,21.62,58.95,51.17,27.991265,115.07001,112.87,17.33,31.59,25.53,24.050005,,97.53,12.33,36.47,30.33,7.67,,50.62,27.42,,54.48,61.2,37.89999,5.678363
2008-04-07,,21.53,59.83,51.31,28.137933,117.83,112.36,17.57001,31.13,25.48,24.074995,,97.08,12.6,36.58,30.27,7.86,,50.34,28.14,,54.09,57.88,38.05,5.511696
2008-04-08,,21.55,58.67,51.05,27.684592,119.92,110.72,17.21001,31.05,25.32001,24.21,,95.17999,12.98,36.88,29.75,7.73,,49.63,28.54,,54.14,57.8,37.62,5.458361
2008-04-09,,20.69,57.96001,50.61,27.609041,120.0,108.83,16.86,31.09,25.25999,24.43,,93.44,12.38,36.81,29.37,7.87,,48.89,28.435,,53.34,54.48,36.91,5.326695
2008-04-10,,19.92,57.75,49.64999,27.533485,122.64999,107.97,17.2,31.44,25.25,24.714995,,95.05,12.18,36.45,30.39,7.89,,49.25,28.370005,,54.64999,53.0,36.62,5.376692
2008-04-11,,20.32001,57.39,48.28,27.275706,121.61,102.85001,17.05,30.39,24.7,24.824995,,94.61,12.19,36.08,29.69,7.53,,48.10001,27.71,,54.13,51.57001,36.08,5.166693
2008-04-14,,19.92999,57.58,48.56,27.017922,126.39999,100.69,16.89999,29.60001,24.81,24.555,,93.81,12.38,36.17,30.41,7.29,,47.44,28.370005,,54.0,51.82001,35.44,5.133359
2008-04-15,,19.59,58.25,49.28,27.435706,127.60001,98.06,16.64,29.62,24.09,24.78,,94.28999,12.54,36.44,30.19,7.47,,48.34,27.99,,54.32001,49.58,35.62,5.145026
2008-04-16,,19.78349,59.83,50.22,28.03571,136.82001,100.13,17.03999,30.75,24.64999,25.214995,,98.24001,12.75,36.77,30.57001,7.8,,49.67999,28.475,,54.21001,49.39,35.78,5.291693
2008-04-17,,20.2,58.56,50.14,28.257933,133.88,96.06,17.2,30.89,24.58,24.99,,99.24001,12.65,36.64999,30.69,7.44,,49.77,28.254995,,54.87,49.52,35.73,5.418359
2008-04-18,,20.47,60.21001,50.61,28.346823,135.25,98.46001,17.17,31.83,25.12,25.464995,,98.00999,12.51,36.22,31.55,7.47,,50.45,28.24,,55.72,50.64999,35.96001,5.350028
2008-04-21,,20.21001,59.24001,50.16,28.053488,139.33,95.53999,16.87,33.12,25.12,25.0,,98.63,12.59,35.78999,34.64999,7.31,,50.44,28.480005,,55.96001,49.06,35.78999,5.401694
2008-04-22,,19.95,59.36,49.09,27.82682,140.21001,102.64,16.49001,32.71001,24.53,24.865,,99.28,12.39,35.34,34.17999,7.37,,49.77,27.925005,,55.57001,50.73,35.27,5.198359
2008-04-23,,19.25,62.33,49.05,27.662379,133.27,105.95,16.75999,34.08,25.35001,24.795,,101.05,12.52,35.28999,33.91,8.49,,50.02,28.54,,56.0,50.10001,35.67,5.100027
2008-04-24,,20.98,63.13,49.60001,27.986821,122.38,109.85001,17.05,34.33,25.03,25.045,,103.06,12.89,35.27,34.05,8.69,,48.32001,28.76,,54.91,51.08,35.82001,5.221693
2008-04-25,,21.55,62.32001,49.53,28.053488,131.3,108.00999,17.28999,34.88,27.48,24.949995,,103.28,12.96,35.38,34.99001,8.66,,48.92999,31.19,,54.66,51.59,35.49001,5.148359
2008-04-28,,21.64999,62.47,49.56,27.977932,123.67999,107.75,17.36,35.55,27.00999,25.129995,,102.89999,12.95,35.38,35.28,9.01,,49.19,31.449995,,53.99001,51.35001,35.48,5.205026
2008-04-29,,22.38,62.67,49.82001,28.969044,118.06,109.22,17.53999,35.63,26.74001,25.379995,,100.56,13.22,34.02,35.78,8.8,,49.52,31.19,,54.09,50.75999,35.61,5.216693
2008-04-30,,21.83,62.67999,49.88,28.773496,122.50999,105.34,17.2,35.77,26.56,26.205,,100.49001,13.17,33.94,35.56,8.69,,48.24001,31.32,,54.84,51.14999,34.85001,5.156692
2008-05-01,,21.75999,65.61,50.56,29.009048,122.55,108.19,17.87,34.37,27.03,26.225,,105.03999,13.3,34.78,36.13,8.92,,49.66,30.775,,54.27,49.12,35.69,5.31336
2008-05-02,,21.75,65.46001,50.42,28.977937,124.63,108.03,18.03999,34.95,26.78999,26.115,,103.00999,13.22,34.58,35.71001,8.81,,50.05,30.53,,53.5,49.58,35.28,5.286693
2008-05-05,,21.03,65.75,49.89999,28.53349,124.78999,105.64999,17.82001,35.17,27.08,26.625,,102.37,13.14,33.74001,35.66,8.46,,49.69,31.44,,53.16,48.62,35.39999,5.208359
2008-05-06,,21.14999,67.27,49.92999,28.95571,127.48,107.95,17.92,38.00999,27.55,26.11,,103.84,13.1,34.21001,35.83,8.54,,49.55,31.050005,,57.10001,51.85001,35.39,5.275025
2008-05-07,,20.57001,63.78999,49.787,28.293489,124.64999,102.02,17.59,36.31,27.05,25.79,,100.52,12.81,33.3,34.82001,8.27,,48.77,30.905,,54.59,49.14,35.34,5.213359
2008-05-08,,20.06,64.34,50.45,28.08015,127.08,102.14999,17.57001,36.84,27.19,25.905,,99.58,12.46,33.57001,35.41,8.39,,48.81,31.0,,56.10001,49.02,35.17,5.355027
2008-05-09,,19.83,63.92,50.81,28.004594,126.42,103.02,17.27,37.25,27.09,25.935,,97.75999,11.42,33.73,35.58,8.28,,48.64,31.5,,56.0,51.25,34.99001,5.471694
2008-05-12,,20.86,64.92,51.58,28.48905,126.99001,103.85001,17.96001,37.94,27.34,25.75,,99.49001,11.59,34.25,36.12,8.48,,49.17,31.565,,57.06,50.89999,35.5,5.958363
2008-05-13,,20.8,65.08,51.48,28.320156,125.25,102.62,18.23,37.59,27.3,25.17,,99.74001,11.4,33.87,36.92999,8.38,,49.75999,31.4,,57.78999,50.45,35.46001,5.881694
2008-05-14,,22.14999,65.69,51.62,28.586828,125.16,105.3,18.49001,38.12,28.22,25.28,,101.60001,11.73,34.06,36.59,8.51,,50.0,30.905,,57.16,51.46001,36.10001,6.016698
2008-05-15,,22.42999,65.47,51.92,28.551273,128.92999,108.97,18.75999,40.38,28.25999,25.545,,102.89999,11.97,33.83,37.19,9.25,,50.14,31.394995,,57.75999,53.17,36.56,6.04503
2008-05-16,,22.12,64.14999,51.69,28.249044,129.66,109.52,18.47,40.33,27.95,25.915,,100.25,12.22,34.2,36.25999,9.3,,49.92,31.24,,58.03,52.03,36.37,6.008363
2008-05-19,,22.36,65.57001,51.87,28.395712,123.88,108.42,18.58,39.47,28.46001,25.995005,,100.14,12.39,34.46001,35.60001,9.0,,50.13,31.81,,57.14,51.98,36.17999,5.896696
2008-05-20,,22.0,64.82001,52.0,28.200155,126.91,105.08,18.39999,39.86,28.11,25.795,,99.00999,12.46,34.16,35.32001,9.0,,49.86,31.655,,56.28999,50.89999,36.08,5.885029
2008-05-21,,21.27,63.57001,51.73,28.106826,120.67,101.62,17.84,39.27,27.81,25.985,,96.94,12.34,34.00999,34.42999,8.93,,48.85001,31.699995,,56.5,49.25,35.28,5.853363
2008-05-22,,20.98,64.09,52.45,28.520157,122.50999,102.63,17.8,36.71001,27.99001,26.03,,97.00999,12.64,34.5,34.36,9.12,,49.0,31.964995,,58.05,48.52,35.67999,5.878363
2008-05-23,,20.42999,62.38,51.60001,28.133488,119.86,99.74001,17.27,36.42999,28.41,25.695,,96.11,12.6,33.91,34.31,9.3,,48.33,31.625,,58.32001,47.17,35.09,5.776696
2008-05-27,,21.09,63.28999,52.5,28.564602,115.42,100.0,17.56,36.89999,28.83,26.065,,97.58,12.85,34.25,34.88,9.5,,48.27,31.945,,58.21001,47.14999,35.64,5.865029
2008-05-28,,20.55,63.55,52.46001,28.271267,123.72,99.84,17.75,38.58,28.31,25.94,,96.67999,12.84,34.13,34.97,9.92,,48.92999,31.93,,57.25999,47.66,35.58,5.916696
2008-05-29,,20.5,64.73,52.52,28.386823,121.78999,102.03,17.53999,38.31,28.24001,25.865,,98.42,13.04,33.96001,35.7,9.81,,48.91,32.44,,57.88,49.0,36.03,5.906696
2008-05-30,,20.61,64.5,52.78999,28.182377,125.32001,100.03,17.19,39.05,28.28,25.94,,97.74001,13.35,33.78,36.24001,10.33,,48.58,32.5,,58.0,49.21001,36.02,6.025028
2008-06-02,,20.50999,63.21001,53.03999,27.955705,125.81,99.78999,16.8,38.88,28.35001,26.055,,94.92,13.19,33.25999,36.17999,9.91,,47.46001,31.865,,57.72,47.91,36.11,6.030028
2008-06-03,,20.42999,62.75999,53.75,27.795704,130.7,99.53999,16.91,37.92999,28.61,26.04,,96.60001,13.1,32.95,37.05,10.12,,47.17999,32.125,,57.83,47.05,36.34,5.998365
2008-06-04,,20.74001,63.50999,53.87,27.542374,128.74001,99.21001,16.75,38.5,28.95,25.925005,,97.75999,13.14,33.03,38.8,10.65,,47.49001,31.839995,,58.33,47.44,36.34,5.896696
2008-06-05,,20.92999,64.05,53.81,27.795704,134.42,99.73,16.98,39.31,29.14999,25.894995,,100.66,13.06,33.06,39.28999,10.97,,48.5,32.125,,59.25999,47.83,36.7,6.023363
2008-06-06,,20.28999,61.07001,52.06,27.075704,133.36,94.78999,16.03,37.38,28.24001,25.21,,96.05,12.74,32.37,37.50999,10.65,,47.44,31.345,,58.07001,45.92,35.53,5.760029
2008-06-09,,20.24001,61.31,52.32001,27.160149,141.00999,90.95,15.75,36.71001,27.87,24.89,,94.62,12.64,32.81,38.44,11.2,,47.69,31.585,,58.63,45.07001,35.62,5.800029
2008-06-10,,21.13,61.58,52.17,27.373484,143.91,87.96001,15.88,36.33,27.69,24.845,,95.02,12.91,32.8,39.08,10.81,,47.60001,31.485,,57.72,44.69,35.7,5.928365
2008-06-11,,20.37,58.82001,51.72,26.986815,149.63,88.50999,15.28,35.45,27.69,24.795,,92.47,12.58,32.64,37.46001,10.72,,46.3,30.22,,56.62,42.32001,35.32001,5.816694
2008-06-12,,20.44,59.27,51.89,27.289035,147.49001,89.0,15.3,35.28999,28.5,24.67,,94.0,12.46,32.69,37.86,10.61,,46.89,30.894995,,57.97,41.41,35.45,5.836696
2008-06-13,,20.67,60.14999,51.71001,27.555707,153.31,92.19,15.55,36.31,28.7,25.235,,97.42,12.59,32.73,39.0,10.85,,48.34,30.835,,57.72,42.12,36.25999,5.94503
2008-06-16,,20.52,59.94,51.53,27.551267,153.44,94.41,15.51,36.59,29.03,25.129995,,100.05,12.66,32.53,39.25,11.15,,47.89999,30.81,,56.00999,43.02,36.25,6.090029
2008-06-17,,20.28999,59.50999,51.0,27.053482,161.08,95.08,14.91,36.28999,29.0,25.03,,97.5,12.58,32.47,38.88,10.85,,46.92999,30.81,,54.83,42.63,35.73,5.926696
2008-06-18,,19.97,59.06,49.94,26.884597,161.0,93.41,14.68,35.86,28.67,24.735,,96.41,12.43,32.5,37.81,10.27,,45.87,30.75,,55.53,41.12,35.13,5.941695
2008-06-19,,20.25999,61.3,45.55,27.097927,151.25,92.71001,15.1,36.36,28.87,25.519995,,98.89,12.42,32.62,38.0,10.64,,46.87,30.99,,56.11,41.25,35.44,5.946695
2008-06-20,,20.14999,58.88,44.7,26.69348,152.72,88.39999,14.53,35.8,28.41,25.875,,95.7,11.99,32.12,37.19,10.09,,45.77,30.945,,55.14,38.8,35.07001,5.971697
2008-06-23,,19.75999,57.52,43.8,26.546813,150.67,86.73,14.1,35.23,28.46001,25.910005,,93.61,11.96,32.24001,36.92999,9.76,,45.49001,30.67,,56.02,37.47,34.7,5.893363
2008-06-24,,19.77,56.97,43.0,26.591257,142.98,85.0,14.19,34.66,28.41,26.14,,94.17,12.04,32.00999,37.41,9.59,,45.53,31.445,,55.84,38.31,33.99001,5.826697
2008-06-25,,19.72,57.38,42.75,26.537928,145.56,87.49001,14.67,34.95,28.78,26.449995,,95.07001,12.12,32.3,38.23,9.86,,46.00999,31.629995,,55.84,38.89999,33.95,5.973363
2008-06-26,,19.0,55.88,42.07001,26.1957,142.73,83.5,13.78,34.16,27.86,26.885,,90.85001,11.56,31.60001,36.74001,9.71,,44.82001,31.605005,,54.25999,36.60001,32.88,5.616695
2008-06-27,,18.09,55.25999,41.38,26.204593,148.17999,79.81,13.8,34.56,27.71001,26.93,,90.07001,12.16,31.06,35.14,9.56,,44.87,31.69,,54.12,34.58,32.97,5.511696
2008-06-30,,17.75999,54.84,40.64,26.066806,144.7,81.35001,13.65,34.78999,27.85001,26.565,,90.22,12.07,30.77,35.72,9.87,,44.83,31.61,,54.33,33.89,32.50999,5.471694
2008-07-01,,17.28,54.35001,40.8,26.395701,141.31,82.10001,13.5,35.48,27.5,26.565,,91.17,12.05,31.33,35.36,9.4,,44.2,31.545,,55.23,32.62,32.42999,5.488359
2008-07-02,,16.92,52.50999,42.03,26.164588,130.42,79.25999,12.93,33.8,27.98,26.685,,88.75999,12.15,30.91,34.48,9.86,,43.31,32.0,,54.38,31.28999,31.39,5.298358
2008-07-03,,16.98,52.37,42.0,26.031259,132.28999,78.94,12.91,32.97,28.08,26.375,,89.00999,11.85,30.58,34.89,9.68,,44.37,32.175005,,54.07001,28.60001,31.45,5.210024
2008-07-07,,16.64999,53.25999,42.58,25.800142,129.42999,82.00999,12.63,32.46001,28.11,26.32,,87.47,11.67,30.64999,34.78,9.89,,44.0,31.730005,,54.07001,30.75999,31.7,5.27836
2008-07-08,,17.95,55.7,43.55,26.333478,131.12,83.5,13.4,32.34,28.52,26.495005,,93.58,12.29,31.28,35.85001,9.92,,45.11,31.425005,,53.50999,31.42999,31.89,5.481694
2008-07-09,,18.03,55.36,43.22,25.98237,137.03999,77.56,12.48,31.10001,28.32001,26.485,,88.25,12.27,32.14,34.42999,10.1,,43.89999,31.800005,,53.31,29.58,32.09,5.463361
2008-07-10,,17.50999,55.24001,43.52,26.14681,140.09,69.94,12.2,31.72,28.99001,28.335,,91.81,12.12,32.41,34.21001,10.1,,43.50999,31.86,,53.10001,23.14,33.28999,5.525026
2008-07-11,,17.85001,54.64999,43.5,25.826809,141.81,78.14,12.01,31.17999,28.27,26.75,,90.94,11.99,32.02,34.85001,10.06,,42.42999,30.5,,54.25,24.55,32.72,5.500028
2008-07-14,,17.64999,54.62,43.8,25.386806,145.69,77.28999,11.14,30.67999,27.55,26.865,,89.33,11.89,31.49001,34.97,9.86,,42.12,30.275,,55.42,23.67999,32.5,5.533361
2008-07-15,,18.00999,53.78999,45.13,25.071249,137.17999,75.61,11.6,31.12,27.33,26.815,,89.21001,12.02,31.2,37.05,9.86,,41.45,30.695,,56.98,23.67,32.33,5.610028
2008-07-16,,19.25,56.89999,46.66,25.911254,138.78,79.53999,12.52,32.67999,27.64999,26.735,,93.82001,12.13,31.16,36.38,10.3,,43.07001,31.28,,57.89999,25.35001,33.50999,5.838363
2008-07-17,,19.94,55.84,47.42,26.24014,129.77,84.07001,12.76,33.36,27.71001,26.515,,95.75,12.73,31.22,37.99001,10.85,,45.78,30.985,,57.77,26.10001,34.31,6.123366
2008-07-18,,19.08,57.10001,46.92,26.489039,127.13,88.03,12.61,33.55,27.55,26.57,,96.58,12.83,31.42999,37.99001,10.25,,45.25,30.699995,,57.28999,26.0,34.17999,6.153364
2008-07-21,,19.67999,56.92,47.06,26.000143,139.05,93.42999,12.91,33.07001,27.66,26.5,,96.72,12.9,32.31,37.35001,10.25,,43.44,29.985,,56.05,27.5,33.84,6.461699
2008-07-22,,20.11,58.75,47.92999,26.813481,135.38,97.81,13.34,32.71001,29.11,26.625,,99.88,13.21,32.53999,38.73,9.01,,46.67999,30.51,,56.57001,30.75,34.39,6.406699
2008-07-23,,20.38,49.56,48.45,27.075704,121.75,99.81,13.81,33.34,28.64999,26.504995,,100.0,13.49,31.78,39.82001,8.93,,46.17999,29.74,,56.85001,32.10001,34.67999,6.195031
2008-07-24,,20.50999,48.02,48.14,25.466807,118.25,91.59,12.84,32.17999,28.37,26.405,,93.12,13.12,31.91,39.85001,9.05,,45.25,29.589995,,56.56,28.84,33.78,6.208364
2008-07-25,,21.91,49.81,46.95,25.506807,122.05,90.03999,13.09,32.08,29.36,27.980005,,94.87,13.26,31.35001,40.41,9.11,,45.16,29.555,,56.08,28.03999,33.56,6.431699
2008-07-28,,21.39999,47.84,47.67,24.982364,122.66,91.67,12.52,31.2,29.21001,28.115,,93.02,12.74,31.85001,38.14999,9.05,,44.56,30.025,,55.57001,27.72,33.17999,6.196696
2008-07-29,,23.11,49.48,48.60001,25.884591,122.36,99.0,13.5,31.53999,28.67999,28.33,,99.21001,12.74,32.11,39.49001,9.22,,45.25,30.245005,,55.48,29.82001,33.84,6.475034
2008-07-30,,22.23,48.58,47.48,25.942365,132.49001,97.39,13.29,31.25,29.09,28.0,,97.03,13.01,32.52,39.63,9.33,,45.45,30.5,,55.06,29.27,34.14999,6.691698
2008-07-31,,22.08,48.2,48.74001,25.800142,127.21001,97.48,13.11,23.34,29.10001,27.925005,,96.19,12.97,33.57001,38.72,9.46,,44.48,30.31,,53.97,29.02,34.34,6.6167
2008-08-01,,21.74001,47.8,48.8,25.760146,122.69,95.58,13.16,23.5,28.60001,28.07,,96.23,12.76,32.94,38.75999,9.47,,44.72,30.605005,,54.41,29.78,33.92999,6.593366
2008-08-04,,21.3,47.99001,48.98,25.533474,109.28999,94.35001,12.59,23.33,28.22,27.945,,94.60001,12.92,32.86,38.05,9.17,,44.17999,31.045,,54.42999,31.0,34.34,6.516701
2008-08-05,,22.55,51.09,50.32001,26.271256,110.47,99.14999,13.3,23.16,28.98,29.61,,99.22,13.16,33.67,40.17999,9.27,,46.25,30.605005,,48.17999,35.85001,35.47,6.598366
2008-08-06,,22.48,50.47,50.59,25.920147,112.94,105.24001,13.36,23.03999,29.44,29.585,,99.19,13.65,33.36,39.94,9.25,,46.38,30.300005,,50.17999,35.0,35.81,6.793366
2008-08-07,,22.25999,50.21001,50.08,25.791253,110.74001,101.82001,13.05,22.23,28.97,29.144995,,98.08,13.99,33.31,38.7,9.41,,45.60001,29.875,,49.7,32.60001,35.24001,6.710032
2008-08-08,,23.52,51.98,50.85001,26.586817,104.42,107.60001,13.8,22.82001,29.5,29.665,,102.37,14.02,34.66,40.8,9.51,,47.5,30.025,,49.91,33.44,36.55,7.046702
2008-08-11,,24.42999,51.57001,51.75999,26.671253,96.35001,114.67,14.4,23.21001,29.67,29.745005,,103.42,13.98,35.07001,40.61,9.95,,48.96001,30.22,,49.12,36.52,36.72,7.216703
2008-08-12,,23.49001,51.5,51.55,26.044592,97.03999,108.35001,14.15,22.92,29.24001,29.620005,,101.89,13.66,34.91,40.39,9.84,,47.53999,30.0,,49.92,34.0,37.10001,7.153369
2008-08-13,,23.67999,51.55,50.5,25.613474,107.08,102.73,13.81,22.72,28.96001,29.6,,97.98,13.57,34.87,39.42,9.82,,46.98,30.815,,49.78,32.05,36.91,6.780032
2008-08-14,,23.64,52.52,54.34,26.097921,104.35001,107.14999,14.12,23.53,29.39999,29.695,,99.13,13.79,34.56,39.56,9.99,,47.95,31.58,,49.49001,34.44,37.16,6.866701
2008-08-15,,24.31,51.88,55.69,26.400141,97.52,105.96001,14.01,23.13,29.69,30.004995,,99.44,13.72,34.96001,39.69,9.79,,47.67,32.33,,49.62,34.03999,37.27,6.991702
2008-08-18,,23.82001,51.49001,56.36,25.857916,101.57001,100.39,13.72,22.92,29.39,29.28,,99.02,13.43,35.12,38.49001,9.4,,47.41,31.54,,49.07001,31.3,37.12,6.881699
2008-08-19,,22.84,50.78999,55.74001,25.72903,103.5,96.05,13.31,22.57001,29.03,29.230005,,97.53,13.23,35.0,37.28999,9.2,,46.52,31.699995,,48.36,28.36,36.39,6.6717
2008-08-20,,23.17,50.24001,55.7,25.906805,106.91,91.82001,13.39,22.8,28.73,29.19,,98.22,12.92,35.0,37.0,9.3,,46.39999,31.32,,48.17,28.2,35.83,6.650032
2008-08-21,,22.7,49.82001,54.66,25.617919,108.12,90.21001,13.36,22.59,28.58,29.135,,98.02,12.98,35.13,36.32001,9.12,,47.33,31.495005,,48.59,27.73,36.23,6.593366
2008-08-22,,23.35001,51.28,54.45,26.053477,107.35001,95.64,14.0,23.67,29.28,29.230005,,101.61,13.44,35.33,36.62,9.1,,47.92999,31.495005,,48.3,33.25,36.47,6.7317
