datetime,NI,MKC,FSLR,INVH,HAL,TSN,L,IFF,ZBH,DGX,STLD,BIIB,GEN,WY,ERIE,ESS,GPC,CTRA,WST,PKG,PFG,RL,WAT,DOW,MAA
1998-04-15,10.659013,8.5625,,,25.75,19.75,16.99983,45.875,,4.09375,5.84375,5.699255,3.56249925,24.0,29.5,34.25,37.25,1.885426,7.703125,,,27.9375,12.921875,,28.125
1998-04-16,10.487093,8.375,,,25.25,20.0,16.760249,45.5,,4.203125,5.703125,6.006286,3.570313,24.025,29.25,33.9375,36.875,1.848968,7.640625,,,27.9375,12.609375,,28.125
1998-04-17,10.659013,8.375,,,25.46875,19.875,16.874831,46.8125,,4.28125,5.625,6.063854,3.58593704,24.175,29.625,33.9375,37.0625,1.901051,7.59375,,,27.9375,12.609375,,28.3125
1998-04-20,10.560773,8.328125,,,25.34375,19.625,16.760249,47.25,,4.390625,5.78125,5.641687,3.60937483,23.975,30.25,34.0,36.5625,1.921885,7.59375,,,27.8125,12.75,,28.4375
1998-04-21,10.585333,8.21875,,,26.15625,19.8125,16.770666,47.6875,,4.453125,5.75,5.54574,3.66406243,24.5,30.5,33.75,36.125,1.989593,7.796875,,,28.0,13.171875,,27.875
1998-04-22,10.560773,8.234375,,,26.65625,19.9375,16.916498,48.5,,4.53125,5.75,5.507361,3.76562562,24.0,30.875,33.9375,36.375,1.958343,8.09375,,,28.8125,13.109375,,26.8125
1998-04-23,10.413413,8.1875,,,26.46875,19.9375,16.749833,48.6875,,4.671875,5.726563,5.373035,3.74218783,23.475,32.25,33.3125,35.8125,1.927093,8.109375,,,28.5,12.890625,,27.0
1998-04-24,10.413413,8.078125,,,26.15625,19.125,16.645667,48.875,,4.703125,5.640625,5.200331,3.70312426,23.025,33.375,33.25,35.8125,1.927093,7.90625,,,28.0625,12.765625,,27.0625
1998-04-27,10.241494,7.90625,,,26.15625,18.9375,16.531085,48.0,,4.65625,5.609375,5.008437,3.65625042,22.625,32.0,33.0625,35.8125,1.848968,7.71875,,,27.5625,12.53125,,26.875
1998-04-28,10.241494,8.015625,,,26.1875,19.0625,16.395669,48.0,,4.8125,5.65625,5.085194,3.76562562,22.875,32.25,33.375,35.875,1.890634,7.640625,,,27.875,13.265625,,26.5625
1998-04-29,10.216934,8.421875,,,27.5,19.0,16.406086,48.6875,,4.796875,5.6875,5.334657,3.74218783,22.7,32.25,32.9375,35.375,1.942718,7.671875,,,27.5,13.71875,,26.625
1998-04-30,10.536213,8.5625,,,27.375,19.3125,16.676917,48.9375,,4.8125,5.71875,5.526551,3.62500061,23.05,31.75,33.0,36.0,1.953135,7.71875,,,28.125,13.4375,,26.625
1998-05-01,10.388854,8.5,,,28.5,19.0625,16.906081,49.9375,,4.875,5.65625,5.584119,3.63281262,22.95,32.0,33.5625,35.875,1.973968,7.828125,,,27.75,13.53125,,27.25
1998-05-04,10.216934,8.4375,,,27.9375,19.3125,16.791499,49.9375,,4.9375,5.6875,5.488172,3.71875004,23.575,31.75,33.1875,35.5,1.973968,7.90625,,,27.8125,13.78125,,27.125
1998-05-05,10.167814,8.5,,,28.0,19.5625,16.760249,49.875,,5.046875,5.6875,5.430604,3.71875004,23.25,32.5,33.1875,35.375,1.96876,7.953125,,,27.5,13.734375,,26.9375
1998-05-06,10.143254,8.46875,,,27.625,19.625,16.978997,49.375,,5.125,5.65625,5.478577,3.71093802,22.925,32.25,33.0,35.4375,1.93751,7.875,,,27.5,13.53125,,27.0625
1998-05-07,10.216934,8.484375,,,27.0625,19.75,16.749833,49.375,,5.140625,5.65625,5.229115,3.73437581,22.6,31.25,33.1875,34.875,1.927093,7.75,,,28.5,13.28125,,27.3125
1998-05-08,10.315174,8.53125,,,27.03125,19.875,16.739416,49.1875,,5.140625,5.71875,5.353846,3.73437581,22.6,31.0,33.5,35.0,1.947926,7.75,,,29.5,13.5,,27.5625
1998-05-11,10.339734,8.40625,,,26.25,20.0,16.687333,49.375,,5.109375,5.71875,5.142762,3.71875004,22.725,31.5,33.0,35.0625,1.890634,7.796875,,,29.875,13.859375,,27.8125
1998-05-12,10.241494,8.46875,,,26.0,20.5,16.6665,49.8125,,5.0625,5.53125,5.353846,3.70312426,23.45,31.0625,32.8125,35.1875,1.854176,7.71875,,,30.0,13.90625,,27.6875
1998-05-13,10.143254,8.453125,,,25.9375,20.4375,15.958174,49.8125,,5.0625,5.5,5.526551,3.84374928,23.225,31.5,32.75,35.3125,1.848968,7.625,,,29.4375,13.984375,,27.625
1998-05-14,10.216934,8.421875,,,25.9375,20.75,15.66651,49.6875,,4.984375,5.46875,5.699255,3.84374928,23.525,31.0625,32.6875,34.8125,1.817717,7.5625,,,29.125,13.859375,,27.625
1998-05-15,10.339734,8.328125,,,25.25,20.6875,15.312347,49.25,,4.953125,5.4375,5.56493,3.71875004,23.1,31.0,32.875,34.375,1.791676,7.59375,,,29.75,14.390625,,27.5
1998-05-18,10.241494,8.28125,,,25.0625,20.5,14.874851,49.0625,,5.203125,5.078125,5.334657,3.64062464,22.55,31.0,32.75,34.75,1.776051,7.5625,,,30.9375,14.421875,,27.25
1998-05-19,10.167814,8.5,,,25.21875,20.875,14.833185,49.0,,5.375,5.21875,5.190736,4.01562585,22.1,31.25,32.9375,34.6875,1.812509,7.46875,,,30.875,14.5625,,27.25
1998-05-20,10.388854,8.40625,,,24.96875,21.0,15.281097,49.25,,5.359375,5.1875,5.133168,3.93750045,22.3,31.0,32.8125,35.4375,1.796884,7.375,,,31.0,14.59375,,27.1875
1998-05-21,10.364294,8.429688,,,24.8125,21.125,15.187348,48.75,,5.46875,5.21875,4.835732,3.81249947,21.95,30.0,32.5,35.75,1.776051,7.296875,,,30.75,14.4375,,27.375
1998-05-22,10.388854,8.4375,,,24.65625,21.0,15.322763,48.4375,,5.421875,5.28125,4.91249,3.50781164,21.975,29.5,32.625,35.5,1.755217,7.25,,,30.625,14.5,,27.5
1998-05-26,10.241494,8.328125,,,24.625,21.0,15.187348,48.3125,,5.4375,5.1875,4.989247,3.03125073,21.35,29.75,32.25,35.375,1.708342,7.265625,,,29.875,14.53125,,26.625
1998-05-27,10.290614,8.296875,,,24.28125,21.0625,14.9686,47.8125,,5.328125,4.875,4.874111,3.07812458,20.825,28.25,32.125,34.4375,1.677092,7.21875,,,29.75,14.53125,,27.0
1998-05-28,10.388854,8.328125,,,24.0,21.75,15.093599,48.125,,5.328125,5.0,5.142762,3.06250054,20.35,28.625,32.0,34.3125,1.687508,7.203125,,,30.1875,14.8125,,26.9375
1998-05-29,10.560773,8.375,,,23.75,21.125,15.124849,48.0,,5.421875,4.84375,4.835732,2.98437515,20.325,28.5,32.5,33.9375,1.687508,7.375,,,30.5,14.5625,,26.9375
1998-06-01,10.830932,8.34375,,,22.875,21.125,15.083183,48.25,,5.359375,4.8125,4.739785,2.82812436,20.5,29.875,32.75,34.3125,1.6823,7.609375,,,29.75,14.5625,,26.9375
1998-06-02,10.978292,8.5,,,22.5,21.5,14.916518,47.25,,5.390625,4.8125,4.701406,2.88281196,20.6,29.875,32.8125,34.125,1.645842,7.53125,,,29.125,14.875,,26.8125
1998-06-03,10.904612,8.421875,,,22.125,21.75,14.854018,46.5625,,5.359375,4.75,4.701406,2.96874937,20.7,31.375,32.75,33.8125,1.656258,7.515625,,,28.75,14.765625,,26.75
1998-06-04,10.904612,8.375,,,22.90625,22.125,14.947767,47.0625,,5.46875,4.6875,4.816542,3.12500016,21.2,30.25,32.9375,34.0,1.708342,7.515625,,,28.5,15.046875,,26.6875
1998-06-05,11.051972,8.390625,,,23.4375,22.3125,15.093599,47.0,,5.5625,4.625,4.183292,3.17187575,21.275,30.5,32.375,34.375,1.734384,7.53125,,,28.3125,15.3125,,26.0
1998-06-08,10.978292,8.3125,,,23.375,21.8125,15.249848,47.625,,5.671875,4.640625,4.355997,2.83593811,21.225,30.5,32.625,34.5,1.718759,7.46875,,,28.4375,15.5625,,26.6875
1998-06-09,11.076532,8.359375,,,23.03125,22.3125,15.166515,47.375,,5.734375,4.5,4.336807,3.09375035,20.725,29.5,32.75,34.5,1.635425,7.5,,,29.25,15.71875,,26.6875
1998-06-10,11.002852,8.25,,,22.34375,23.0625,14.843602,47.3125,,5.703125,4.4375,4.375186,3.10937439,19.95,30.5,32.1875,34.125,1.609383,7.46875,,,28.5,15.4375,,26.4375
1998-06-11,11.125652,8.15625,,,21.125,24.125,14.708186,45.1875,,5.578125,4.0625,4.317618,3.06250054,19.275,30.0,32.125,33.5625,1.58855,7.484375,,,28.25,15.1875,,26.4375
1998-06-12,11.051972,8.0,,,21.9375,24.125,14.781102,45.0,,5.4375,3.9375,4.317618,2.99999918,19.3,30.5,31.75,34.0625,1.609383,7.484375,,,28.5,15.109375,,26.125
1998-06-15,11.002852,7.929688,,,21.03125,23.4375,14.604021,44.6875,,5.390625,4.03125,4.221671,2.85937417,18.825,29.875,31.0,33.9375,1.578133,7.453125,,,27.5,14.84375,,26.0
1998-06-16,11.002852,8.25,,,21.59375,23.375,14.583188,44.875,,5.34375,4.117188,4.355997,3.03515674,18.35,30.1875,30.875,33.8125,1.583341,7.40625,,,27.3125,14.703125,,26.25
1998-06-17,10.929172,8.46875,,,21.875,23.4375,15.010267,45.1875,,5.484375,4.25,4.183292,3.07812458,18.8,30.125,31.0,34.125,1.593758,7.46875,,,27.5625,14.625,,26.4375
1998-06-18,10.929172,8.359375,,,21.1875,23.4375,14.937351,45.3125,,5.484375,4.21875,4.029777,3.09375035,18.3,29.875,30.875,33.625,1.505216,7.375,,,26.9375,14.609375,,26.25
1998-06-19,10.880052,8.375,,,21.25,22.875,14.718603,44.6875,,5.46875,4.234375,3.93383,3.01562496,18.475,29.875,30.625,33.1875,1.598966,7.3125,,,27.375,14.53125,,26.1875
1998-06-22,10.929172,8.625,,,21.9375,23.375,14.66652,43.875,,5.390625,4.125,3.857072,3.10937439,18.625,29.375,30.75,33.1875,1.671883,7.34375,,,27.25,14.953125,,26.1875
1998-06-23,10.953732,8.515625,,,22.5,23.5,14.499855,43.75,,5.4375,4.109375,3.876261,3.2499994,18.525,29.75,30.6875,33.5,1.6823,7.3125,,,28.0625,15.0,,26.0625
1998-06-24,10.880052,8.609375,,,22.5,22.8125,14.66652,43.3125,,5.5,3.875,4.106534,3.12500016,18.475,29.75,31.125,34.0,1.6823,7.296875,,,29.1875,15.40625,,26.25
1998-06-25,10.806373,8.765625,,,22.15625,22.375,14.604021,43.1875,,5.484375,3.625,4.07775,3.23437537,18.2,29.1875,31.3125,33.625,1.671883,7.265625,,,28.25,15.03125,,26.0
1998-06-26,10.830932,8.75,,,21.625,22.5625,14.499855,43.625,,5.5,3.59375,3.953019,3.2734372,18.625,29.125,30.9375,33.8125,1.677092,7.203125,,,28.875,14.8125,,26.0
1998-06-29,11.002852,8.84375,,,22.0,22.9375,14.499855,43.8125,,5.53125,3.4375,3.91464,3.2499994,18.125,29.125,31.0,34.625,1.640633,7.109375,,,28.375,14.75,,26.125
1998-06-30,11.002852,8.929688,,,22.21875,21.6875,14.520688,43.4375,,5.46875,3.46875,3.617204,3.26562518,18.475,28.875,31.0,34.5625,1.666675,7.078125,,,28.0,14.734375,,26.3125
1998-07-01,11.051972,9.0,,,22.25,22.5625,14.739436,43.9375,,5.390625,3.5625,3.665178,3.05468678,18.575,28.75,30.875,34.4375,1.703134,7.140625,,,27.75,15.015625,,26.5625
1998-07-02,11.125848,9.015625,,,22.5,23.1875,14.801935,43.5,,5.359375,3.53125,3.521257,2.87499994,18.3,29.0,31.6875,34.75,1.697925,7.234375,,,27.375,15.15625,,26.5
1998-07-06,11.223891,9.0,,,21.78125,23.0,14.99985,43.125,,5.375,3.5,3.617204,2.78906253,18.275,28.5,31.9375,35.0625,1.640633,7.203125,,,26.375,15.578125,,26.75
1998-07-07,11.248451,8.90625,,,21.21875,22.9375,14.906101,42.9375,,5.359375,3.46875,3.511662,3.18749978,18.025,29.75,32.6875,34.9375,1.635425,7.3125,,,27.75,16.21875,,27.5625
1998-07-08,11.199332,8.96875,,,21.625,23.0625,14.874851,42.0,,5.3125,3.5,3.463689,3.17187575,18.125,29.6875,32.9375,35.125,1.656258,7.4375,,,28.625,16.046875,,27.625
1998-07-09,11.174772,8.765625,,,21.21875,24.4375,14.676937,41.4375,,5.296875,3.6875,3.550041,3.1406242,17.6,29.75,33.0625,35.0625,1.640633,7.28125,,,28.3125,16.046875,,27.8125
1998-07-10,11.101092,8.8125,,,21.125,24.375,14.520688,42.3125,,5.28125,3.65625,3.550041,3.10937439,17.4,31.25,33.25,35.0625,1.625008,7.328125,,,28.0,16.015625,,27.375
1998-07-13,11.051972,8.71875,,,20.5,24.125,14.30194,41.625,,5.296875,3.625,3.530852,3.2499994,17.45,30.125,33.0,35.0,1.578133,7.40625,,,27.625,16.25,,26.875
1998-07-14,11.076532,8.59375,,,20.53125,24.375,14.30194,41.25,,5.3125,3.578125,4.087345,3.29687499,18.3,29.75,33.0,35.5,1.578133,7.46875,,,28.9375,16.53125,,27.0
1998-07-15,11.051972,8.765625,,,21.1875,23.6875,14.249858,41.75,,5.3125,3.5625,4.087345,3.36718837,17.925,30.0,32.9375,34.9375,1.583341,7.5625,,,29.6875,16.6875,,27.0625
1998-07-16,11.002852,8.765625,,,21.28125,23.5,14.312357,41.8125,,5.40625,3.6875,3.924235,3.49999963,18.65,29.75,33.25,35.25,1.572925,7.5,,,29.0625,17.0,,27.25
1998-07-17,11.027412,8.890625,,,21.0,23.875,14.187358,41.5625,,5.375,3.65625,4.183292,3.45312578,18.775,31.625,32.375,35.125,1.557299,7.515625,,,29.0,16.953125,,27.0625
1998-07-20,11.027412,8.875,,,20.5625,23.75,14.197775,42.625,,5.296875,3.78125,4.010587,3.42187423,18.525,30.875,32.6875,35.0,1.562508,7.46875,,,28.9375,16.84375,,26.9375
1998-07-21,10.978292,8.734375,,,20.15625,22.5625,14.062359,43.1875,,5.28125,3.75,4.106534,3.46874982,18.125,31.3125,32.0625,35.0625,1.526049,7.4375,,,29.3125,16.390625,,26.875
1998-07-22,11.125652,8.703125,,,20.4375,22.5,14.114442,43.8125,,5.375,3.734375,4.020182,3.43750001,18.175,31.5,32.6875,35.125,1.489591,7.3125,,,28.25,15.8125,,26.1875
1998-07-23,11.027412,8.70325,,,18.9375,22.375,13.874861,43.5625,,5.3125,3.640625,3.885856,3.35156259,17.4,31.625,32.5,34.9375,1.494799,7.28125,,,27.0,15.84375,,26.375
1998-07-24,11.051972,8.75,,,18.125,22.625,13.729029,42.625,,5.234375,3.46875,3.780314,3.37500039,17.3,30.5,31.8125,35.125,1.468757,7.21875,,,27.0625,15.8125,,26.5625
1998-07-27,11.125652,8.6875,,,18.53125,22.5625,13.781112,41.75,,5.234375,3.53125,3.60761,3.23437537,17.675,30.5,31.25,34.75,1.416674,7.140625,,,26.75,15.6875,,26.5625
1998-07-28,10.978292,8.59375,,,18.15625,22.25,13.583198,41.5,,5.015625,3.59375,3.598015,3.07812458,17.5,30.0,31.0,34.75,1.421882,7.03125,,,26.6875,16.0625,,26.5
1998-07-29,10.880052,8.34375,,,18.1875,22.0,13.541531,42.0625,,5.140625,3.640625,3.645988,3.07031256,17.275,30.25,30.625,34.75,1.458341,6.9375,,,26.25,16.1875,,26.5
1998-07-30,10.806373,8.28125,,,18.5625,22.0,13.645697,42.5625,,5.125,3.78125,3.722746,3.11718815,16.95,29.875,30.875,34.75,1.458341,6.96875,,,28.0,16.0625,,26.5
1998-07-31,10.462533,8.109375,,,18.125,21.625,13.437366,42.0,,5.125,3.625,3.636394,3.03125073,16.8,30.375,30.375,34.6875,1.42709,6.953125,,,27.125,15.96875,,26.375
1998-08-03,10.585333,7.953125,,,17.8125,21.375,13.354033,41.9375,,5.125,3.53125,3.42531,2.96093735,16.575,29.6875,30.0625,34.375,1.385424,6.9375,,,27.25,15.734375,,26.1875
1998-08-04,10.487093,7.9375,,,16.34375,20.9375,13.270701,41.75,,4.796875,3.390625,3.578825,2.87499994,16.075,29.625,29.5625,33.75,1.369799,6.90625,,,26.3125,15.265625,,26.0625
1998-08-05,10.536213,7.96875,,,16.0,20.875,13.437366,42.625,,4.796875,3.421875,3.598015,2.93749956,16.125,30.25,29.375,34.1875,1.328132,6.9375,,,26.75,14.625,,26.125
1998-08-06,10.683573,8.125,,,16.3125,21.0,13.739446,41.9375,,4.859375,3.453125,3.703557,3.10156237,16.025,30.5,29.5,34.125,1.33334,7.015625,,,26.5625,14.765625,,25.9375
1998-08-07,10.757253,8.078125,,,16.75,22.3125,13.843612,41.375,,4.9375,3.4375,3.962614,3.14843796,16.5,30.5,30.0625,33.9375,1.338548,7.140625,,,27.4375,14.96875,,25.9375
1998-08-10,10.732693,8.203125,,,15.6875,22.625,13.749863,41.3125,,4.828125,3.4375,3.953019,2.95312534,16.425,31.25,30.375,33.6875,1.296881,7.015625,,,26.625,15.28125,,25.875
1998-08-11,10.683573,8.0,,,14.96875,22.25,13.854028,41.8125,,4.78125,3.25,3.626799,2.86718792,15.875,30.25,30.0,33.0,1.281256,7.03125,,,27.0,14.9375,,25.5625
1998-08-12,11.002852,8.28125,,,15.78125,22.25,14.135275,42.4375,,4.921875,3.296875,3.60761,3.01562496,16.125,30.75,30.625,33.4375,1.265631,7.015625,,,27.5,14.984375,,25.625
1998-08-13,10.929172,8.382813,,,15.5625,22.375,14.479022,41.9375,,4.875,3.171875,3.511662,3.00781294,16.0,30.25,30.875,32.875,1.250006,6.890625,,,26.9375,14.84375,,25.875
1998-08-14,10.978292,8.1875,,,15.0,21.875,14.531105,41.875,,4.96875,3.265625,3.569231,3.00781294,15.45,30.3125,30.8125,32.75,1.23959,6.90625,,,27.0,14.828125,,26.1875
1998-08-17,11.076532,8.21875,,,14.375,21.625,14.541521,42.3125,,4.984375,3.21875,3.530852,2.93749956,15.6,30.5,31.3125,32.8125,1.23959,6.84375,,,26.0625,15.140625,,26.125
1998-08-18,11.076532,8.5,,,14.625,21.75,14.69777,43.1875,,5.0,3.21875,3.799504,3.01562496,15.6,30.0,30.875,32.875,1.260423,6.84375,,,26.375,15.625,,26.25
1998-08-19,11.002852,8.25,,,15.9375,21.4375,14.770686,42.3125,,5.015625,3.28125,3.60761,3.05468678,15.65,30.0,30.8125,32.4375,1.244798,6.828125,,,25.8125,16.09375,,25.6875
1998-08-20,11.076532,8.171875,,,15.875,21.875,14.822768,42.9375,,5.015625,3.25,3.626799,2.87499994,15.275,30.0,30.5625,32.25,1.192714,6.96875,,,25.4375,15.984375,,25.4375
1998-08-21,11.297571,7.921875,,,16.0,20.5,14.708186,41.8125,,5.0,3.171875,3.550041,2.73828093,15.15,29.0,30.5625,32.0,1.182298,6.875,,,24.9375,15.796875,,25.375
1998-08-24,11.469491,8.046875,,,15.90625,20.5,14.510272,41.5,,4.984375,3.25,3.530852,2.62499972,15.4,28.625,30.4375,32.6875,1.203131,6.875,,,24.5,16.0625,,25.625
1998-08-25,11.444931,8.03125,,,15.84375,20.5,14.426939,42.25,,4.984375,3.28125,3.473284,2.5625001,15.75,28.75,30.5,32.625,1.182298,6.859375,,,25.0,16.0,,25.5
1998-08-26,11.543171,7.6875,,,15.46875,20.0,14.33319,41.75,,4.9375,3.203125,3.281389,2.46875067,15.575,28.8125,30.3125,32.625,1.171881,6.828125,,,24.625,16.0,,25.0
1998-08-27,11.395811,7.5,,,14.875,18.375,14.208191,40.25,,4.78125,2.9375,3.300579,2.27343805,15.075,28.5,29.875,32.5625,1.140631,6.734375,,,23.3125,15.5,,24.5625
1998-08-28,11.518611,7.5,,,14.75,17.625,14.176942,39.9375,,4.5,2.984375,3.252605,2.23437448,14.975,28.75,29.25,32.1875,1.114589,6.640625,,,22.8125,14.40625,,24.125
1998-08-31,11.494051,7.265625,,,13.28125,16.5,14.062359,38.75,,4.15625,2.78125,2.763275,2.04687562,15.025,26.25,28.4375,31.3125,1.062505,6.546875,,,21.9375,13.46875,,23.0
1998-09-01,11.444931,7.40625,,,13.625,18.3125,13.739446,38.3125,,4.171875,2.84375,2.686518,2.42187508,15.225,27.5,28.875,32.5,1.07813,6.46875,,,22.875,14.125,,23.5
1998-09-02,11.273011,7.28125,,,13.3125,17.8125,13.708196,38.0625,,4.140625,3.078125,3.079901,2.53906231,15.25,26.125,29.0,31.75,1.104172,6.453125,,,23.1875,14.9375,,24.3125
1998-09-03,11.248451,7.09375,,,13.9375,18.0625,13.69778,37.625,,4.296875,2.8125,3.338958,2.53125029,15.1,26.0,28.0,30.875,1.088547,6.5,,,21.375,14.625,,24.0625
1998-09-04,11.273011,7.0625,,,14.625,19.0,13.708196,38.25,,4.34375,2.9375,3.319768,2.39062527,15.0,25.75,28.4375,31.0,1.208339,6.5,,,20.5,14.53125,,23.9375
1998-09-08,11.322131,7.125,,,14.53125,20.0625,13.916528,40.5,,4.59375,3.015625,3.684367,2.5078125,15.475,26.0,28.9375,32.0625,1.255215,6.46875,,,20.9375,15.546875,,24.375
1998-09-09,11.322131,7.203125,,,14.25,19.25,14.03111,39.375,,4.40625,2.78125,3.626799,2.31249988,15.625,26.5,28.3125,31.6875,1.234381,7.15625,,,21.0,15.40625,,24.1875
1998-09-10,11.346691,7.203125,,,15.15625,18.5625,13.791529,37.0625,,4.359375,2.75,3.511662,2.09374947,15.3,26.0,27.375,30.5625,1.250006,7.03125,,,20.125,15.40625,,23.375
1998-09-11,11.420371,7.203125,,,16.40625,19.0625,13.989443,37.375,,4.453125,3.0625,3.761125,2.03124984,15.6,26.5,27.8125,31.875,1.328132,7.046875,,,21.1875,15.75,,23.3125
1998-09-14,11.518611,7.148438,,,16.90625,18.625,13.926944,35.9375,,4.40625,3.125,3.703557,1.76562559,16.075,27.0625,27.25,32.375,1.296881,7.0625,,,23.375,15.96875,,24.4375
1998-09-15,11.69053,7.203125,,,16.4375,18.8125,13.708196,35.75,,4.34375,3.078125,3.91464,1.62500057,16.575,26.375,27.4375,32.25,1.385424,7.015625,,,23.25,15.5,,24.0625
1998-09-16,11.73965,7.234375,,,16.71875,19.375,14.395689,34.875,,4.25,3.0625,3.953019,1.7421878,16.65,26.375,28.3125,31.875,1.39584,7.015625,,,23.0,15.9375,,24.5
1998-09-17,11.61685,7.09375,,,16.21875,20.0625,14.083193,34.125,,4.1875,2.96875,3.799504,1.76562559,16.475,26.375,28.1875,31.375,1.33334,7.140625,,,21.8125,15.6875,,24.9375
1998-09-18,11.73965,7.046875,,,15.875,20.75,14.312357,34.25,,4.390625,3.0,3.857072,1.7421878,16.0,27.4375,29.1875,31.5,1.338548,7.25,,,22.75,15.640625,,25.5
1998-09-21,11.81333,7.15625,,,15.8125,20.125,14.156108,33.5,,4.4375,2.921875,3.799504,1.74999981,16.325,27.25,29.75,31.8125,1.328132,7.21875,,,21.875,15.375,,25.625
1998-09-22,11.83789,7.03125,,,15.25,18.625,14.166525,33.875,,4.46875,2.984375,4.279239,1.7421878,16.425,27.25,31.4375,31.8125,1.286465,7.1875,,,20.5,15.625,,26.125
1998-09-23,12.181729,7.078125,,,15.625,19.375,14.416523,34.75,,4.421875,3.0625,4.279239,1.67968818,16.775,27.625,32.0,31.8125,1.359382,7.25,,,20.625,16.40625,,26.6875
1998-09-24,12.083489,6.953125,,,14.3125,19.0,14.218608,33.9375,,4.296875,3.1875,4.250455,1.71093799,17.275,27.25,31.5625,31.25,1.322923,7.34375,,,20.8125,16.5,,26.3125
1998-09-25,12.230849,6.96875,,,14.4375,19.375,14.218608,33.375,,4.171875,3.25,4.26005,1.68750019,17.525,28.5,31.9375,30.625,1.338548,7.296875,,,20.75,16.4375,,25.6875
1998-09-28,12.427328,6.984375,,,14.71875,20.125,14.343607,33.25,,4.1875,3.375,3.780314,1.71875,17.675,27.25,31.25,30.8125,1.291673,7.28125,,,20.8125,16.25,,25.4375
1998-09-29,12.525568,7.015625,,,15.25,20.0625,14.499855,32.8125,,4.078125,3.25,3.569231,1.68750019,17.9,27.25,31.0,30.75,1.250006,7.203125,,,20.75,16.625,,25.375
1998-09-30,12.918527,7.265625,,,14.375,19.875,14.062359,33.0,,4.125,3.25,3.645988,1.64843837,16.875,27.25,31.0,30.0625,1.27084,7.1875,,,19.9375,16.75,,25.875
1998-10-01,12.648368,7.140625,,,13.875,19.9375,13.729029,33.5,,4.1875,2.890625,3.521257,1.50781335,17.125,27.0625,30.8125,29.875,1.291673,7.15625,,,19.25,16.359375,,25.5625
1998-10-02,12.746608,7.25,,,14.25,21.0625,13.979027,33.3125,,4.15625,2.90625,3.684367,1.26562514,17.15,27.25,30.8125,30.3125,1.33334,7.234375,,,20.75,16.4375,,25.625
1998-10-05,13.016767,6.90625,,,13.78125,21.0,14.541521,33.25,,4.09375,2.84375,3.530852,1.36718833,17.85,27.5,30.3125,29.875,1.312507,7.265625,,,19.6875,15.71875,,25.3125
1998-10-06,13.065887,7.640625,,,13.84375,21.3125,14.395689,33.1875,,3.96875,2.59375,3.338958,1.32031275,18.075,26.5,30.5625,29.9375,1.322923,7.3125,,,19.625,15.359375,,24.625
1998-10-07,13.115007,7.59375,,,13.09375,21.6875,14.020693,34.0625,,3.75,2.53125,3.243011,1.32031275,17.6,26.75,30.5,30.0,1.260423,7.34375,,,18.875,14.25,,23.5625
1998-10-08,13.213246,7.5,,,13.09375,20.4375,14.051943,34.3125,,3.65625,2.625,2.955169,1.14843792,18.2,22.75,29.75,29.375,1.197923,7.234375,,,17.5,14.484375,,23.0
1998-10-09,12.648368,7.40625,,,13.5625,20.4375,14.33319,34.4375,,3.78125,2.75,3.108685,1.12500013,18.975,25.0,30.5,29.4375,1.197923,6.9375,,,19.0,14.375,,24.0
1998-10-12,12.255409,7.46875,,,14.25,21.0,14.343607,34.875,,3.71875,2.90625,3.463689,1.18749975,19.8,25.375,30.5,29.5625,1.234381,7.15625,,,20.5625,14.53125,,24.625
1998-10-13,12.206289,7.421875,,,14.09375,20.375,14.197775,35.9375,,3.6875,2.96875,3.377337,1.12500013,19.6,25.0,30.125,29.5,1.218756,7.046875,,,21.4375,14.375,,24.75
1998-10-14,12.599248,7.3125,,,14.15625,20.8125,13.96861,37.0,,3.671875,2.71875,3.482878,1.0859383,19.15,26.5,29.8125,29.875,1.208339,7.15625,,,21.375,14.671875,,24.9375
1998-10-15,12.820287,7.53125,,,14.96875,21.5,14.166525,38.6875,,3.75,2.8125,3.684367,1.13281215,19.35,25.125,30.0,31.0,1.255215,7.203125,,,23.25,15.25,,24.875
1998-10-16,12.353649,7.546875,,,17.0,22.0,14.416523,40.25,,3.71875,3.0625,3.789909,1.38281237,19.175,24.875,30.0625,30.9375,1.312507,7.265625,,,24.0,15.265625,,25.0625
1998-10-19,12.230849,7.46875,,,16.875,22.375,14.739436,40.6875,,3.9375,3.21875,4.106534,1.56249921,19.75,26.375,29.8125,30.8125,1.307298,7.421875,,,23.8125,15.390625,,25.6875
1998-10-20,12.083489,7.296875,,,16.375,22.5,15.291514,39.625,,4.203125,3.5,4.029777,1.59375076,19.95,26.375,30.1875,31.0625,1.348965,7.390625,,,22.6875,16.28125,,24.9375
1998-10-21,12.034369,7.265625,,,17.25,22.375,15.322763,39.0,,4.203125,3.5,4.106534,1.6640624,19.5,26.0,30.0,31.375,1.375007,7.359375,,,22.5625,15.375,,24.3125
1998-10-22,12.083489,7.0625,,,18.1875,22.625,15.385263,39.0625,,4.25,3.4375,4.24086,1.63281259,18.5,25.5,30.4375,31.4375,1.442716,7.375,,,22.1875,16.125,,24.375
1998-10-23,11.96069,6.984375,,,17.5625,22.9375,15.30193,37.9375,,4.125,3.34375,4.231265,1.71875,17.775,25.75,30.5625,31.0625,1.468757,7.359375,,,21.375,16.015625,,24.5625
